Index,ID,Coordinates,Block,Census Tract,Neighborhood,County,Closest Topic,Publication Date
546,65bd4e1e09a5af5fc9490240,"[-71.1150796, 42.3092642]",3005,120400,Jamaica Plain,25,Homeland Security,Tue Apr 25 18:11:20 EST 2023
547,65bd4e1e09a5af5fc9490241,"[-71.0421624, 42.3470497]",1021,60603,South Boston Waterfront,25,Equity & Justice,Tue Apr 25 17:59:07 EST 2023
549,65bd4e1e09a5af5fc9490243,"[-71.0972178, 42.3466764]",1001,10206,Fenway,25,Sports,Thu Mar 30 19:47:27 EST 2023
550,65bd4e1e09a5af5fc9490244,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Taxes,Thu Mar 30 15:27:12 EST 2023
551,65bd4e1e09a5af5fc9490245,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Thu Mar 30 14:45:09 EST 2023
552,65bd4e1e09a5af5fc9490246,"[-71.09355839999999, 42.359143]",2003,353102,,17,Other,Thu Mar 30 05:04:00 EST 2023
553,65bd4e1e09a5af5fc9490247,"[-71.0765708, 42.3485196]",3003,10600,Back Bay,25,Local Politics,Wed Mar 29 09:35:11 EST 2023
554,65bd4e1e09a5af5fc9490248,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Mar 28 20:56:40 EST 2023
555,65bd4e1e09a5af5fc9490249,"[-71.04214429999999, 42.3462519]",1028,60603,South Boston Waterfront,25,Local Politics,Tue Mar 28 17:32:10 EST 2023
556,65bd4e1e09a5af5fc949024a,"[-71.0788285, 42.3494163]",3006,10600,Back Bay,25,Other,Tue Mar 28 17:21:24 EST 2023
557,65bd4e1e09a5af5fc949024b,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,LGBTQ+,Tue Mar 28 15:50:06 EST 2023
558,65bd4e1e09a5af5fc949024c,"[-71.0601562, 42.3580116]",1002,70102,Downtown,25,Other,Thu Jun 15 05:00:01 EST 2023
559,65bd4e1e09a5af5fc949024d,"[-71.104215, 42.3356451]",5007,81001,Longwood,25,Crime,Wed Jun 14 15:39:53 EST 2023
560,65bd4e1e09a5af5fc949024e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Immigration,Wed Jun 14 15:14:58 EST 2023
561,65bd4e1e09a5af5fc949024f,"[-71.0643822, 42.3549641]",1000,981700,Downtown,25,Equity & Justice,Wed Jun 14 11:30:51 EST 2023
562,65bd4e1e09a5af5fc9490250,"[-71.28717800000001, 42.4629631]",1001,359302,,17,Healthcare,Tue Jun 13 17:36:53 EST 2023
563,65bd4e1e09a5af5fc9490251,"[-71.05935029999999, 42.3602242]",1037,30302,Downtown,25,LGBTQ+,Tue Jun 13 11:44:28 EST 2023
564,65bd4e1e09a5af5fc9490252,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Tue Jun 13 11:25:18 EST 2023
565,65bd4e1e09a5af5fc9490253,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Local Politics,Tue Jun 13 09:39:18 EST 2023
566,65bd4e1e09a5af5fc9490254,"[-71.0997781, 42.3232037]",2004,81200,Jamaica Plain,25,Poverty & hunger,Mon Jun 12 18:16:28 EST 2023
567,65bd4e1e09a5af5fc9490255,"[-71.1940779, 42.3418186]",2021,373500,,17,Other,Mon Jun 12 15:39:53 EST 2023
568,65bd4e1e09a5af5fc9490256,"[-71.0512097, 42.4964549]",1001,335301,,17,Other,Mon Jun 12 12:04:49 EST 2023
569,65bd4e1e09a5af5fc9490257,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Politics/Elections,Fri Jun 02 16:46:43 EST 2023
570,65bd4e1e09a5af5fc9490258,"[-71.04214429999999, 42.3462519]",1028,60603,South Boston Waterfront,25,Small Business,Fri Jun 02 14:02:00 EST 2023
571,65bd4e1e09a5af5fc9490259,"[-71.03658229999999, 42.3915376]",1004,160400,,25,Housing/Homelessness,Thu Jun 01 15:51:51 EST 2023
572,65bd4e1e09a5af5fc949025a,"[-71.0765558, 42.350008]",1011,10702,Back Bay,25,LGBTQ+,Fri Jun 09 16:03:23 EST 2023
573,65bd4e1e09a5af5fc949025b,"[-71.1209162, 42.333516]",2000,400700,,21,Shopping,Fri Jun 09 15:38:08 EST 2023
574,65bd4e1e09a5af5fc949025c,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,LGBTQ+,Fri Jun 09 15:11:34 EST 2023
575,65bd4e1e09a5af5fc949025d,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Politics/Elections,Fri Jun 09 14:57:48 EST 2023
576,65bd4e1e09a5af5fc949025e,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Native Americans,Wed Jul 19 05:00:53 EST 2023
577,65bd4e1e09a5af5fc949025f,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Native Americans,Wed Jul 19 05:00:45 EST 2023
578,65bd4e1e09a5af5fc9490260,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Wed Jul 19 05:00:41 EST 2023
579,65bd4e1e09a5af5fc9490261,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Wed Jul 19 05:00:41 EST 2023
580,65bd4e1e09a5af5fc9490262,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Wed Jul 19 05:00:37 EST 2023
581,65bd4e1e09a5af5fc9490263,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Other,Wed Jul 19 05:00:37 EST 2023
582,65bd4e1e09a5af5fc9490264,"[-71.056583, 42.3724612]",3004,40801,Charlestown,25,Labor/Workforce,Wed Jul 19 05:00:37 EST 2023
583,65bd4e1e09a5af5fc9490265,"[-71.0601562, 42.3580116]",1002,70102,Downtown,25,Other,Wed Jul 19 05:00:36 EST 2023
584,65bd4e1e09a5af5fc9490266,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Obituaries,Wed Jul 19 05:00:33 EST 2023
585,65bd4e1e09a5af5fc9490267,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Native Americans,Wed Jul 19 05:00:30 EST 2023
586,65bd4e1e09a5af5fc9490268,"[-71.0585022, 42.3668926]",2000,30200,North End,25,Other,Wed Jul 19 05:00:23 EST 2023
587,65bd4e1e09a5af5fc9490269,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Other,Wed Jul 19 05:00:19 EST 2023
588,65bd4e1e09a5af5fc949026a,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Wed Jul 19 05:00:12 EST 2023
589,65bd4e1e09a5af5fc949026b,"[-71.2033622, 42.1815845]",4018,413100,,21,Other,Wed Jul 19 05:00:10 EST 2023
590,65bd4e1e09a5af5fc949026c,"[-71.0585022, 42.3668926]",2000,30200,North End,25,Other,Wed Jul 19 05:00:01 EST 2023
591,65bd4e1e09a5af5fc949026d,"[-71.0617406, 42.3584192]",1046,30302,Downtown,25,Politics/Elections,Mon Mar 27 07:43:49 EST 2023
592,65bd4e1e09a5af5fc949026e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Small Business,Fri Mar 24 17:12:44 EST 2023
593,65bd4e1e09a5af5fc949026f,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Fri Mar 24 14:21:49 EST 2023
594,65bd4e1e09a5af5fc9490270,"[-71.1554898, 42.3476244]",3001,402,Brighton,25,Other,Fri Mar 24 14:10:51 EST 2023
595,65bd4e1e09a5af5fc9490271,"[-71.0972178, 42.3466764]",1001,10206,Fenway,25,Housing/Homelessness,Thu Apr 27 05:00:53 EST 2023
596,65bd4e1e09a5af5fc9490272,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Healthcare,Wed Apr 26 20:22:49 EST 2023
597,65bd4e1e09a5af5fc9490273,"[-71.078952, 42.346747]",1001,10600,Back Bay,25,Other,Wed Apr 26 15:20:14 EST 2023
598,65bd4e1e09a5af5fc9490274,"[-71.0551145, 42.360189]",1020,30302,Downtown,25,Native Americans,Wed Apr 26 11:08:16 EST 2023
599,65bd4e1e09a5af5fc9490275,"[-71.2018654, 42.1886022]",1031,413401,,21,Healthcare,Mon Mar 27 20:19:13 EST 2023
600,65bd4e1e09a5af5fc9490276,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Mon Mar 27 17:21:01 EST 2023
601,65bd4e1e09a5af5fc9490277,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Aug 08 05:00:22 EST 2023
602,65bd4e1e09a5af5fc9490278,"[-71.0684328, 42.3329014]",1005,80100,South Boston,25,Housing/Homelessness,Mon Aug 07 16:57:17 EST 2023
603,65bd4e1e09a5af5fc9490279,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Law Enforcement,Mon Aug 07 16:55:34 EST 2023
604,65bd4e1e09a5af5fc949027a,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Fri Aug 04 16:06:23 EST 2023
605,65bd4e1e09a5af5fc949027b,"[-71.3824374, 42.4072107]",4009,365100,,17,State Politics,Fri Aug 04 15:41:46 EST 2023
606,65bd4e1e09a5af5fc949027c,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,LGBTQ+,Thu Apr 27 15:27:03 EST 2023
607,65bd4e1e09a5af5fc949027d,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Thu Apr 27 13:57:03 EST 2023
608,65bd4e1e09a5af5fc949027e,"[-71.118281, 42.3744368]",3001,353700,,17,Equity & Justice,Thu Apr 27 10:58:36 EST 2023
609,65bd4e1e09a5af5fc949027f,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,State Politics,Thu Apr 20 08:00:34 EST 2023
610,65bd4e1e09a5af5fc9490280,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Shopping,Thu Apr 20 05:00:58 EST 2023
612,65bd4e1e09a5af5fc9490282,"[-71.0752808, 42.3418149]",2002,70502,South End,25,Race,Wed Apr 19 13:37:14 EST 2023
613,65bd4e1e09a5af5fc9490283,"[-71.0491475, 42.3592478]",1001,30301,Downtown,25,Other,Wed Apr 19 13:32:47 EST 2023
614,65bd4e1e09a5af5fc9490284,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Equity & Justice,Thu Jun 15 17:10:58 EST 2023
615,65bd4e1e09a5af5fc9490285,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Thu Jun 15 16:51:29 EST 2023
616,65bd4e1e09a5af5fc9490286,"[-71.0705633, 42.3407288]",4000,71201,South End,25,Arts & Culture,Thu Jun 15 13:29:07 EST 2023
617,65bd4e1e09a5af5fc9490287,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Labor/Workforce,Thu Jun 08 19:26:29 EST 2023
618,65bd4e1e09a5af5fc9490288,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Labor/Workforce,Thu Jun 08 19:08:39 EST 2023
619,65bd4e1e09a5af5fc9490289,"[-71.0637921, 42.3422399]",2001,71201,South End,25,Shopping,Thu Jun 08 13:59:07 EST 2023
620,65bd4e1e09a5af5fc949028a,"[-71.1054497, 42.3375076]",5006,81001,Longwood,25,Other,Thu Jun 08 13:42:59 EST 2023
621,65bd4e1e09a5af5fc949028b,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Thu Jun 08 10:20:33 EST 2023
622,65bd4e1e09a5af5fc949028c,"[-71.084338, 42.3484849]",3009,10701,Back Bay,25,LGBTQ+,Wed Jun 07 16:07:55 EST 2023
623,65bd4e1e09a5af5fc949028d,"[-71.0604949, 42.36018869999999]",1038,30302,Downtown,25,Housing/Homelessness,Wed Jun 07 13:56:39 EST 2023
624,65bd4e1e09a5af5fc949028e,"[-71.12544540000002, 42.2829073]",2000,110403,Roslindale,25,Higher Education,Wed Jun 07 09:50:27 EST 2023
625,65bd4e1e09a5af5fc949028f,"[-71.1194777, 42.2854913]",1000,110201,Roslindale,25,Local Politics,Wed Jun 07 06:50:16 EST 2023
626,65bd4e1e09a5af5fc9490290,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Addiction/Substance Use,Tue Jun 06 18:21:49 EST 2023
627,65bd4e1e09a5af5fc9490291,"[-71.0857628, 42.34291109999999]",4000,10404,Fenway,25,Youth,Tue Jun 06 18:13:51 EST 2023
628,65bd4e1e09a5af5fc9490292,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Guns,Tue Jun 06 14:33:19 EST 2023
629,65bd4e1e09a5af5fc9490293,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Gender issues,Tue Apr 18 17:07:55 EST 2023
630,65bd4e1e09a5af5fc9490294,"[-71.0649473, 42.3153628]",3009,91200,Dorchester,25,Housing/Homelessness,Tue Apr 18 16:48:09 EST 2023
631,65bd4e1e09a5af5fc9490295,"[-71.1258974, 42.3301319]",2011,400700,,21,Race,Mon Apr 17 17:25:00 EST 2023
632,65bd4e1e09a5af5fc9490296,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Terrorism,Mon Apr 17 13:15:19 EST 2023
633,65bd4e1e09a5af5fc9490297,"[-71.1258974, 42.3301319]",2011,400700,,21,Race,Mon Apr 17 11:51:38 EST 2023
634,65bd4e1e09a5af5fc9490298,"[-71.1258974, 42.3301319]",2011,400700,,21,Terrorism,Mon Apr 17 05:00:52 EST 2023
635,65bd4e1e09a5af5fc9490299,"[-71.1489856, 42.336197]",1006,502,Brighton,25,Race,Mon Apr 17 05:00:21 EST 2023
636,65bd4e1e09a5af5fc949029a,"[-71.1258974, 42.3301319]",2011,400700,,21,Other,Sat Apr 15 20:03:24 EST 2023
637,65bd4e1e09a5af5fc949029b,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Fri Apr 14 17:32:14 EST 2023
638,65bd4e1e09a5af5fc949029c,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Local Politics,Tue Jun 20 17:16:30 EST 2023
639,65bd4e1e09a5af5fc949029d,"[-71.0475912, 42.3849661]",2001,40801,Charlestown,25,Crime,Tue Jun 20 16:53:33 EST 2023
640,65bd4e1e09a5af5fc949029e,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Other,Tue Jun 20 16:27:01 EST 2023
641,65bd4e1e09a5af5fc949029f,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Jun 20 12:48:43 EST 2023
642,65bd4e1e09a5af5fc94902a0,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Housing/Homelessness,Mon Jun 19 14:18:34 EST 2023
643,65bd4e1e09a5af5fc94902a1,"[-71.148182, 42.357122]",2032,102,Allston,25,Other,Fri May 26 09:17:15 EST 2023
644,65bd4e1e09a5af5fc94902a2,"[-71.0328284, 42.3917638]",1006,160200,,25,Immigration,Tue Jul 25 15:38:04 EST 2023
645,65bd4e1e09a5af5fc94902a3,"[-71.061871, 42.354906]",1009,70102,Downtown,25,Local Politics,Tue Jul 25 10:35:08 EST 2023
646,65bd4e1e09a5af5fc94902a4,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,Labor/Workforce,Tue Jul 25 10:28:52 EST 2023
647,65bd4e1e09a5af5fc94902a5,"[-71.3247164, 42.6552587]",1013,310500,,17,Other,Tue Jul 25 08:05:26 EST 2023
648,65bd4e1e09a5af5fc94902a6,"[-71.0947767, 42.3470725]",1001,10206,Fenway,25,Arts & Culture,Tue Aug 01 11:08:37 EST 2023
649,65bd4e1e09a5af5fc94902a7,"[-71.0834538, 42.3286377]",5000,81700,Roxbury,25,Politics/Elections,Tue Feb 21 16:59:58 EST 2023
650,65bd4e1e09a5af5fc94902a8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Addiction/Substance Use,Tue Apr 04 18:06:49 EST 2023
651,65bd4e1e09a5af5fc94902a9,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Healthcare,Tue Apr 04 17:28:11 EST 2023
652,65bd4e1e09a5af5fc94902aa,"[-71.062146, 42.366198]",1004,20305,West End,25,Sports,Tue Apr 04 12:14:39 EST 2023
653,65bd4e1e09a5af5fc94902ab,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Crime,Tue Apr 04 10:19:57 EST 2023
654,65bd4e1e09a5af5fc94902ac,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Civil Rights,Fri Jul 28 08:03:22 EST 2023
655,65bd4e1e09a5af5fc94902ad,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Housing/Homelessness,Thu Jul 27 16:32:32 EST 2023
656,65bd4e1e09a5af5fc94902ae,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Local Politics,Thu Jul 27 11:26:02 EST 2023
657,65bd4e1e09a5af5fc94902af,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Childcare,Thu Jul 27 09:50:16 EST 2023
658,65bd4e1e09a5af5fc94902b0,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Immigration,Fri Feb 24 05:00:22 EST 2023
659,65bd4e1e09a5af5fc94902b1,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Politics/Elections,Thu Feb 23 18:07:02 EST 2023
660,65bd4e1e09a5af5fc94902b3,"[-71.0972178, 42.3466764]",1001,10206,Fenway,25,State Politics,Fri Jun 09 12:56:52 EST 2023
661,65bd4e1e09a5af5fc94902b4,"[-71.0702513, 42.349585]",3004,70302,Downtown,25,Equity & Justice,Sun Jul 30 21:22:59 EST 2023
662,65bd4e1e09a5af5fc94902b5,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Race,Fri Jul 28 17:20:39 EST 2023
663,65bd4e1e09a5af5fc94902b6,"[-71.04214429999999, 42.3462519]",1028,60603,South Boston Waterfront,25,Local Politics,Fri Jul 28 17:04:20 EST 2023
664,65bd4e1e09a5af5fc94902b7,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Fri Jul 28 16:42:02 EST 2023
665,65bd4e1e09a5af5fc94902b8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Fri Jul 28 16:38:30 EST 2023
666,65bd4e1e09a5af5fc94902b9,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Fri Jul 28 16:36:49 EST 2023
667,65bd4e1e09a5af5fc94902ba,"[-71.0733625, 42.3352499]",1001,71101,Roxbury,25,Aging/Seniors,Fri Jul 28 14:48:05 EST 2023
668,65bd4e1e09a5af5fc94902bb,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Immigration,Fri Jul 28 13:50:23 EST 2023
669,65bd4e1e09a5af5fc94902bc,"[-71.0923139, 42.346832]",1001,981800,Fenway,25,Addiction/Substance Use,Fri Jul 28 12:27:22 EST 2023
670,65bd4e1e09a5af5fc94902bd,"[-71.087034, 42.3409096]",1002,10405,Fenway,25,Youth,Fri Jul 28 11:48:07 EST 2023
671,65bd4e1e09a5af5fc94902be,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,LGBTQ+,Fri Jul 28 11:23:29 EST 2023
672,65bd4e1e09a5af5fc94902bf,"[-71.1294053, 42.3563543]",3001,806,Allston,25,Construction,Wed Mar 15 14:07:57 EST 2023
673,65bd4e1e09a5af5fc94902c0,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Public Health,Wed Mar 15 13:14:50 EST 2023
674,65bd4e1e09a5af5fc94902c1,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,GBH,Wed Mar 15 05:00:52 EST 2023
675,65bd4e1e09a5af5fc94902c2,"[-71.0699411, 42.3409711]",1007,71201,South End,25,Sports,Tue Mar 14 18:29:53 EST 2023
676,65bd4e1e09a5af5fc94902c3,"[-71.1182488, 42.3744368]",3001,353700,,17,Higher Education,Tue Jul 25 13:56:19 EST 2023
677,65bd4e1e09a5af5fc94902c4,"[-71.057716, 42.35807]",1041,30302,Downtown,25,Public Health,Mon Jul 24 17:50:09 EST 2023
679,65bd4e1e09a5af5fc94902c6,"[-70.97553040779604, 42.33763816877751]",13,990101,,25,Other,Mon Jul 24 15:19:00 EST 2023
680,65bd4e1e09a5af5fc94902c7,"[-71.0582731, 42.3603082]",1037,30302,Downtown,25,Local Politics,Thu Jul 13 07:30:36 EST 2023
681,65bd4e1e09a5af5fc94902c8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Childcare,Wed Jul 12 20:26:39 EST 2023
682,65bd4e1e09a5af5fc94902c9,"[-71.068767, 42.36256789999999]",1008,20301,Beacon Hill,25,Gender issues,Wed Jul 12 18:32:56 EST 2023
683,65bd4e1e09a5af5fc94902ca,"[-71.12090239999999, 42.3729889]",1025,354100,,17,Aging/Seniors,Wed Jul 12 18:16:22 EST 2023
684,65bd4e1e09a5af5fc94902cb,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,GBH,Wed Jul 12 16:27:33 EST 2023
685,65bd4e1e09a5af5fc94902cc,"[-71.0359433, 42.3485465]",1003,60604,South Boston Waterfront,25,Youth,Wed Jul 12 14:30:50 EST 2023
686,65bd4e1e09a5af5fc94902cd,"[-71.0854325, 42.3284483]",5000,81700,Roxbury,25,Local Politics,Tue Jul 11 18:13:01 EST 2023
687,65bd4e1e09a5af5fc94902ce,"[-71.06939, 42.3561948]",1000,981700,Downtown,25,Labor/Workforce,Tue Jul 11 18:03:46 EST 2023
688,65bd4e1e09a5af5fc94902cf,"[-71.0657256, 42.3550897]",1000,981700,Downtown,25,Housing/Homelessness,Tue Jul 11 14:24:05 EST 2023
689,65bd4e1e09a5af5fc94902d0,"[-71.06551019999999, 42.3543594]",1000,981700,Downtown,25,Other,Tue Jul 11 11:20:41 EST 2023
690,65bd4e1e09a5af5fc94902d1,"[-71.0733625, 42.3352499]",1001,71101,Roxbury,25,Mental Health,Wed Jul 12 18:32:38 EST 2023
691,65bd4e1e09a5af5fc94902d2,"[-71.0585022, 42.3668926]",2000,30200,North End,25,Arts & Culture,Mon Jun 05 16:30:35 EST 2023
692,65bd4e1e09a5af5fc94902d3,"[-71.0475482, 42.3451493]",1001,60602,South Boston Waterfront,25,Labor/Workforce,Mon Jun 05 16:29:51 EST 2023
693,65bd4e1e09a5af5fc94902d4,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Local Politics,Mon Jun 05 10:44:32 EST 2023
694,65bd4e1e09a5af5fc94902d5,"[-71.0584927, 42.35717959999999]",1047,30302,Downtown,25,Obituaries,Wed May 31 15:41:23 EST 2023
695,65bd4e1e09a5af5fc94902d6,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Tue Feb 21 11:12:29 EST 2023
696,65bd4e1e09a5af5fc94902d7,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Wed Aug 09 13:08:43 EST 2023
697,65bd4e1e09a5af5fc94902d8,"[-71.057716, 42.35807]",1041,30302,Downtown,25,Public Health,Wed Aug 09 12:07:45 EST 2023
698,65bd4e1e09a5af5fc94902d9,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,Housing/Homelessness,Tue Aug 08 12:36:25 EST 2023
699,65bd4e1e09a5af5fc94902da,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Local Politics,Thu Apr 20 16:10:10 EST 2023
700,65bd4e1e09a5af5fc94902db,"[-71.118281, 42.3744368]",3001,353700,,17,Other,Thu Apr 20 15:43:14 EST 2023
701,65bd4e1e09a5af5fc94902dc,"[-71.05497849999999, 42.3581968]",1034,30302,Downtown,25,Gender issues,Thu Apr 20 14:48:39 EST 2023
702,65bd4e1e09a5af5fc94902dd,"[-71.0491475, 42.3592478]",1001,30301,Downtown,25,Other,Thu Apr 20 14:44:54 EST 2023
703,65bd4e1e09a5af5fc94902de,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Accessiblity/Disablity,Thu Apr 20 12:24:05 EST 2023
704,65bd4e1e09a5af5fc94902df,"[-71.0623588, 42.3595958]",1040,30302,Downtown,25,Equity & Justice,Thu Apr 20 12:23:28 EST 2023
705,65bd4e1e09a5af5fc94902e0,"[-71.04214429999999, 42.3462519]",1028,60603,South Boston Waterfront,25,Local Politics,Tue Aug 08 11:02:45 EST 2023
706,65bd4e1e09a5af5fc94902e1,"[-71.0287709, 42.2775853]",2003,417502,,21,Local Politics,Wed May 03 10:48:35 EST 2023
707,65bd4e1e09a5af5fc94902e2,"[-71.1005892, 42.3324873]",2002,80900,Longwood,25,Local Politics,Fri Apr 14 15:59:00 EST 2023
708,65bd4e1e09a5af5fc94902e3,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Terrorism,Fri Apr 14 15:51:27 EST 2023
709,65bd4e1e09a5af5fc94902e4,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Local Politics,Fri Apr 14 15:48:25 EST 2023
710,65bd4e1e09a5af5fc94902e5,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Fri Apr 14 15:47:48 EST 2023
711,65bd4e1e09a5af5fc94902e6,"[-71.09416, 42.360091]",2003,353102,,17,Government,Fri Apr 14 13:41:01 EST 2023
712,65bd4e1e09a5af5fc94902e7,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Environment,Fri Apr 21 13:31:52 EST 2023
713,65bd4e1e09a5af5fc94902e8,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Labor/Workforce,Fri Apr 21 12:31:11 EST 2023
714,65bd4e1e09a5af5fc94902e9,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Population & Demographics,Fri Apr 21 12:21:36 EST 2023
715,65bdf2aa09a5af5fc94902f1,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Childcare,Fri Feb 02 19:27:05 EST 2024
716,65bf441209a5af5fc94902f3,"[-71.0561981, 42.3587684]",1035,30302,Downtown,25,Obituaries,Fri Feb 02 22:25:58 EST 2024
717,65c1e73109a5af5fc94902f6,"[-71.15294109999999, 42.3476838]",2012,601,Allston,25,Philanthropy/Nonprofits,Mon Feb 05 10:00:00 EST 2024
718,65c1e73109a5af5fc94902f5,"[-71.0588801, 42.3600825]",1037,30302,Downtown,25,Mental Health,Mon Feb 05 18:21:08 EST 2024
719,65c338b209a5af5fc94902f8,"[-71.057993, 42.360406]",1037,30302,Downtown,25,Arts & Culture,Tue Feb 06 22:35:36 EST 2024
720,65c338b209a5af5fc94902fa,"[-71.062348, 42.2938965]",2004,92200,Dorchester,25,Higher Education,Tue Feb 06 10:00:00 EST 2024
721,65c338b209a5af5fc94902f9,"[-71.1084303, 42.3503433]",3005,10103,Fenway,25,Other,Tue Feb 06 21:53:42 EST 2024
722,65c5dba209a5af5fc94902fe,"[-71.0201972, 42.3665992]",1044,981300,East Boston,25,Other,Thu Feb 08 20:49:38 EST 2024
723,65c5dba209a5af5fc94902ff,"[-71.0638101, 42.3587772]",1005,20302,Beacon Hill,25,State Politics,Thu Feb 08 10:00:00 EST 2024
724,65c72d2909a5af5fc9490302,"[-71.05762310000001, 42.3603456]",1037,30302,Downtown,25,Local Politics,Fri Feb 09 17:59:54 EST 2024
725,65c72d2909a5af5fc9490301,"[-71.064123, 42.3529189]",3000,70102,Downtown,25,LGBTQ+,Fri Feb 09 22:30:28 EST 2024
726,65c9d02109a5af5fc9490304,"[-71.1889504, 42.3389982]",1016,373500,,17,International Affairs,Sun Feb 11 22:11:43 EST 2024
727,65c9d02109a5af5fc9490305,"[-71.06154200000002, 42.3629615]",2009,20304,West End,25,Families,Sun Feb 11 10:00:00 EST 2024
728,65ca375309a5af5fc9490331,"[-71.0972178, 42.3466764]",1001,10206,Fenway,25,Public Health,Wed Jan 20 14:33:34 EST 2021
729,65ca375309a5af5fc9490321,"[-71.2643465, 42.0909458]",4002,410100,,21,Other,Fri Jan 15 16:05:01 EST 2021
